userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
3224,3224,Niram,-1989,,"Drama, Family, Thriller",,,Kalpataru,Pallavi Joshi,Rishi Kapoor,Shashi Kapoor
3226,3226,Oodarathuammava Aalariyam,-1960,,"Drama, Family",4.6,5,Ram Pahwa,Shyama,Prem Nath,Nanda
3227,3227,Pathram,-1968,,Drama,,,Phani Majumdar,Shekhar,Bina Rai,Mumtaz
3228,3228,Pattabhishekam,-1960,173 min,Comedy,6.8,25,Mohan Segal,Kishore Kumar,Sayeeda Khan,Nasir Hussain
3229,3229,Poochakkoru Mookkuthi,-1996,,Mystery,,,Uday Shankar Pani,Satyendra Kapoor,Pramode Kumar,Asha Sharma
3230,3230,Thalavattam,-1978,,"Action, Comedy, Crime",5.7,15,Babbar Subhash,Shashi Kapoor,Hema Malini,Ashok Kumar
3231,3231,Thenmavin Kombath,-1969,,Action,,,Kamran,Dara Singh,Anjum,Mumtaz Begum
3232,3232,Ustaad,-1941,,,,,Ramchandra Thakur,Hansa Wadkar,,
3233,3233,Uttara,-2006,134 min,"Comedy, Musical, Romance",5.3,"1,921",Sangeeth Sivan,Riteish Deshmukh,Shreyas Talpade,Riya Sen
3238,3238,Vandanam,-1977,133 min,"Drama, Romance",6.5,75,J. Om Prakash,Jeetendra,Sanjeev Kumar,Reena Roy
3239,3239,Vasanthiyum Lakshmiyum Pinne Njaanum,-1947,,Drama,,,T.R. Sundaram,,,
3240,3240,Vazhunnor,-2007,173 min,"Drama, Sport",6,"2,868",Anil Sharma,Dharmendra,Sunny Deol,Bobby Deol
3241,3241,Veendum Chila Veettukaryangal,-2021,,Drama,,,Anil Sharma,Sunny Deol,Bobby Deol,Dharmendra
3246,3246,Vellanakalude Naadu,-1987,,"Drama, Family",6,27,Ramesh Behl,Jeetendra,Rekha,Karan Shah
3248,3248,Zubeidaa,-1987,,Drama,,,Indrasen Singh,Shekhar Suman,,
3249,3249,Chori Chori Chupke Chupke,-1989,137 min,"Drama, Romance",,,Madhu Tejpal,A.K. Hangal,Shreeram Lagoo,Ananth Narayan Mahadevan
3252,3252,Devadasu,-1996,155 min,"Action, Drama",5.6,43,Arshad Khan,Mithun Chakraborty,Shilpa Shirodkar,Irfan Kamal
3253,3253,Nadiya Ke Paar,-1975,120 min,"Crime, Drama, Mystery",6.2,13,Kailash Bhandari,Dharmendra,Sanjeev Kumar,Rakesh Pandey
3255,3255,Aa Okkati Adakku,-1964,,"Drama, Family",6.1,20,Ajit Chakraborty,Mala Sinha,Manoj Kumar,Shashikala
3256,3256,Allari Mogudu,-1980,123 min,"Drama, Family, Comedy",6.8,164,Basu Chatterjee,Shabana Azmi,Amol Palekar,Girish Karnad
3259,3259,Alludugaru,-1982,,Drama,,,Mahender Kumar,Asrani,Rita Bhaduri,Nalin Dave
3262,3262,Janaki Ramudu,-1975,124 min,"Drama, Romance",6.1,14,Ravi Tandon,Sanjeev Kumar,Leena Chandavarkar,Danny Denzongpa
3263,3263,Major Chandrakanth,-1950,,,,,P.L. Santoshi,Sulochana Chatterjee,Balwant Singh,Radhakrishan
3264,3264,Sundara Kanda,-1978,,Drama,,,,,,
3266,3266,Khushi,-1952,,,,,Nanabhai Bhatt,David Abraham,Agha,Gope
3267,3267,Pookkalam Varavayi,-1940,144 min,,,,Gunjal,Shobhna Samarth,Nazir,Jayant
3268,3268,Abdullah,-1972,128 min,"Action, Thriller, Romance",6.8,71,Feroz Khan,Feroz Khan,Mumtaz,Prem Chopra
3269,3269,Daana Veera Soora Karna,-1992,,"Action, Crime, Drama",4.7,45,K. Ravi Shankar,Vikas Anand,Aparajita,Arun Bakshi
3271,3271,Gehrayee,-1949,,"Crime, Drama, Thriller",6.3,7,Yeshwant Pethkar,Madhubala,Ram Singh,Leela Pandey
3273,3273,Malliswari,-1974,122 min,Drama,7.3,6,Jugal Kishore,Kiran Kumar,Yogeeta Bali,Imtiaz
3280,3280,Pattanathil Bhootham,-1935,,,,,Narmada Shankar,,,
3281,3281,Peddarikam,-2000,,Thriller,4.8,6,Mohan Bhakri,Ram Asra,Mehak Dhanoa,Madhu
3287,3287,Ramayana: The Legend of Prince Rama,-1957,131 min,Mystery,7.5,68,Asit Kumar Sen,Abhi Bhattacharya,Mala Sinha,Gajanan Jagirdar
3288,3288,Samrat Ashok,-1982,,Thriller,6,13,Mohan Bhakri,Javed Khan,Rajni Sharma,Arpana Choudhary
3294,3294,Ulagam Sutrum Valiban,-1992,,Action,,,Vinod Sharma,Vikas Anand,Leena Das,Raja Duggal
3295,3295,Bandh Darwaza,-1964,154 min,"Comedy, Romance, Thriller",6.1,32,Subodh Mukherji,Saira Banu,Biswajit Chatterjee,Jayant
3296,3296,Ek Hi Bhool,-2002,,Drama,,,Gajendra,Reshma,,
3299,3299,Haathkadi,-1961,,Drama,,,V.M. Vyas,Pradeep Kumar,Padmini,B.M. Vyas
3301,3301,Mahakaal,-2012,74 min,"Animation, Adventure",3.1,75,Ivan Oneka,Gorka Vázquez,,
3302,3302,Naseeb Apna Apna,-1968,,Romance,,,,,,
3303,3303,Purani Haveli,-1956,,Drama,,,S.D. Narang,Pradeep Kumar,Smriti Biswas,Shashikala
3306,3306,Tahkhana,-1961,,Action,,,R K Rehman,Indira,Kamran,Sheila Kashmiri
3311,3311,Veerana,-1979,,Action,,,Master Bhagwan,Meena Rai,Dara Singh,
3313,3313,Khoj,-1979,,Action,,,Master Bhagwan,Meena Rai,Dara Singh,
3316,3316,Rockford,-1979,,Action,,,Master Bhagwan,Meena Rai,Dara Singh,
3317,3317,Astitva,-1964,,Drama,,,A. Shamsheer,Indira,Shyam Kumar,Samar Roy
3318,3318,Thenali,-1946,,"Adventure, Fantasy",3.6,7,Niren Lahiri,Kanan Devi,Nawab,Molina
3319,3319,Alluri Seetharama Raju,-1969,169 min,"Drama, Musical, Romance",7.6,"1,722",Shakti Samanta,Rajesh Khanna,Sharmila Tagore,Sujit Kumar
3321,3321,Bhookailas,-1994,90 min,Drama,6.5,50,Apurba Kishore Bir,Mohan Gokhale,Yagnaseni Jena,Sanjana Kapoor
3328,3328,Edadugula Bandham,-2004,,"Action, Crime, Drama",5.9,50,N. Maharajan,Lara Dutta,Manivannan,Raghuvaran
3329,3329,Gaayam,-1974,,"Drama, Family",6.2,11,Satpal,Mala Sinha,Sanjeev Kumar,Snehlata
3330,3330,Gopichand Jasoos,-2005,,Thriller,,,Vishwa Naidu,,,
3332,3332,Gundamma Katha,-1983,130 min,"Crime, Drama",8.2,"1,599",Govind Nihalani,Om Puri,Smita Patil,Amrish Puri
3335,3335,Jhooth Bole Kauwa Kaate,-1959,,"Family, Romance",6.1,40,Ajit Chakraborty,Meena Kumari,Raaj Kumar,Shubha Khote
3351,3351,Kunti Puthrudu,-2016,,Drama,,,Reema Mukharjee,Subrat Dutta,Reema Lagoo,Arjun Rajput
3357,3357,Naa Mogudu Nanke Sontham,-1985,154 min,"Action, Crime, Drama",7.2,866,Rahul Rawail,Sunny Deol,Dimple Kapadia,Raj Kiran
3361,3361,Jis Desh Mein Ganga Rehta Hain,-1993,,Action,,,Radhika Sarathkumar,Arjun Sarja,,
3370,3370,Narthanasala,-2001,133 min,"Action, Crime, Musical",3.6,21,Imran Khan,Mithun Chakraborty,Puru Rajkumar,Rutika Singh
3377,3377,Zor: Never Underestimate the Force,-1976,,"Drama, Family",7.5,62,Hrishikesh Mukherjee,Sanjeev Kumar,Srividya,Ashok Kumar
3381,3381,Ammoru,-1999,150 min,"Action, Crime, Romance",5.2,797,Rahul Rawail,Sunny Deol,Juhi Chawla,Saurabh Shukla
3383,3383,Bhairava Dweepam,-2019,107 min,"Action, Comedy",4.3,"1,204",Rohit Jugraj,Diljit Dosanjh,Kriti Sanon,Varun Sharma
3385,3385,Magalir Mattum,-2009,46 min,Mystery,,,Sidharth Sharma,Kenneth Desai,Gaurav Ghatnekar,Akshat Trivedi
3388,3388,Main Prem Ki Diwani Hoon,-2012,96 min,"Animation, Action, Adventure",6.8,"1,534",Arnab Chaudhuri,Pavan Buragohain,K.K. Raina,Yudhveer Bakoliya
3392,3392,Money,-1953,130 min,"Drama, Family",6.8,19,Fali Mistry,Dev Anand,Madhubala,Shakila
3396,3396,Monsoon Wedding: Matrimonio indiano,-1942,127 min,,,,Kidar Nath Sharma,M. Bhagwandas,Motilal,Shamim
3399,3399,Samraat,-2003,158 min,"Drama, Family, Romance",5.2,"1,096",Honey Irani,Amitabh Bachchan,Anil Kapoor,Preity Zinta
3400,3400,Sethu,-1981,,History,4.6,25,Anand Sagar,Raj Babbar,Ranjeeta Kaur,Shammi Kapoor
3401,3401,Arjun,-1996,,Drama,,,,,,
3407,3407,Azhakiya Ravanan,-1996,153 min,"Action, Drama",4.3,"1,614",Raam Shetty,Sridevi,Shah Rukh Khan,Harish
3410,3410,Biwi-O-Biwi,-2010,126 min,"Drama, Family, Music",5.3,9,Pinaki Chaudhuri,Rituparna Sengupta,Samadarshi Dutta,Soumitra Chatterjee
3418,3418,Dacait,-1967,178 min,"Comedy, Romance",6.3,97,Pachhi,Raj Kapoor,Rajshree,Ameeta
3420,3420,Deyyam,-1983,144 min,"Drama, Romance",6.2,74,J. Om Prakash,Jeetendra,Reena Roy,Parveen Babi
3423,3423,Dubai,-1957,,"Drama, Thriller",6.9,9,Chetan Anand,Nimmi,Sheila Ramani,Sitara
3424,3424,Laila Majnu,-2017,67 min,"Drama, Romance",,,Mritunjay Sharma,,,
3426,3426,Little Soldiers,-2016,112 min,"Crime, Drama, Mystery",,,V.K. Choudhary,Atul Hanwat,Praveen Maheswari,Priya Sharma
3431,3431,Mehboob Ki Mehndi,-1982,,Drama,,,,,,
3434,3434,Mere Mehboob,-1982,138 min,"Drama, Romance",7.9,"1,308",Mahesh Bhatt,Shabana Azmi,Kulbhushan Kharbanda,Smita Patil
3437,3437,Raat,-1981,130 min,Drama,,,Rajkannu,,,
3446,3446,Samundar,-2019,130 min,"Crime, Drama, Mystery",8.2,"25,706",Anubhav Sinha,Ayushmann Khurrana,Nassar,Manoj Pahwa
3448,3448,Yodha,-1978,118 min,Drama,6.9,137,Saeed Akhtar Mirza,Dilip Dhawan,Anjali Paigankar,Shreeram Lagoo
3453,3453,Aatish: Feel the Fire,-1988,181 min,"Action, Drama",7,283,Priyadarshan,Mohanlal,Ramya Krishnan,Bob Christo
3455,3455,Ajay,-2006,135 min,"Action, Drama, Sport",4.4,307,Abhishek Kapoor,Sohail Khan,Sneha Ullal,Inder Kumar
3456,3456,Ashi Hi Banwa Banwi,-2017,101 min,"Comedy, History",,,Anmol Mishra,Tom Alter,Eloise Antonie,Keiran Arthur
3459,3459,Chandni Bar,-1942,,,,,M. Issa,R.M. Vaidya,,
3460,3460,Dhanwaan,-1950,128 min,"Musical, Romance",7,49,Shaheed Latif,Kamini Kaushal,Dilip Kumar,Shashikala
3461,3461,Haseena Maan Jaayegi,-1965,177 min,"Drama, Musical, Romance",7.1,243,Ramanand Sagar,Rajendra Kumar,Sadhana,Feroz Khan
3462,3462,Jigar,-2015,100 min,Drama,,,Bidyut Kotoky,Victor Banerjee,Bidita Bag,Preeti Jhangiani
3464,3464,Maidan-E-Jung,-2004,139 min,"Action, Adventure, Drama",3.4,577,Rajiv Rai,Arjun Rampal,Naseeruddin Shah,Priyanka Chopra Jonas
3466,3466,Mayalodu,-1984,,Drama,6.4,12,Jagdish Banerjee,Master Bhagwan,Rohini Hattangadi,Saeed Jaffrey
3467,3467,Papi Gudia,-2012,105 min,"Documentary, History",6.7,81,Jan Schmidt-Garre,B.K.S. Iyengar,Patthabi Jois,Sri T. Krishnamacharya
3471,3471,Rajendrudru Gajendrudru,-2007,145 min,"Drama, Comedy, Family",,,Dinesh Chaudhary,Sangeeta Choudhary,Uttar Kumar,Raju Maan
3472,3472,Sangram,-2016,110 min,Family,,,Dinesh Chaudhary,Uttar Kumar,Raju Maan,Arvind Malik
3473,3473,Silsila Hai Pyar Ka,-2018,90 min,"Drama, Romance",4.9,542,Samit Kakkad,Priyanka Bose,Vaibhav Raj Gupta,Ankit Raaj
3478,3478,Yamaleela,-2001,,Drama,,,,,,
3482,3482,Ajanabee,-2009,,"Drama, Romance",4.9,18,Sisir Misra,Gracy Singh,Asseem Merchant,Neha Pendse
3483,3483,Ananda Ashram,-1948,,,,,Meghani,Tiwari,,
3485,3485,Anurodh,-2012,60 min,Drama,,,Amit r Agarwal,,,
3486,3486,Charas,-1984,142 min,"Drama, Family, Romance",6.3,44,Narayana Rao Dasari,Rajesh Khanna,Reena Roy,Rekha
3487,3487,China Town,-1993,141 min,"Action, Thriller",5.2,522,Keshu Ramsay,Akshay Kumar,Vishnuvardhan,Ashwini Bhave
3492,3492,Kahin Pyaar Na Ho Jaaye,-1982,,"Action, Adventure, Crime",5.8,107,Umesh Mehra,Rajesh Khanna,Zeenat Aman,Parveen Babi
3493,3493,Mehbooba,-1998,46 min,Documentary,,,Priti Chandriani,Brahmanand S. Singh,,
3494,3494,Naughty Boy,-1952,104 min,"Drama, Romance",7.6,49,B. Trilochan,Nargis,Raj Kapoor,Shivraj
3498,3498,Aalkkoottathil Thaniye,-1936,,,,,Sukumar Dasgupta,Jeevan,Manilal,
3506,3506,Athirathram,-1973,,Action,,,Raj Babu,Bharati Devi,Krishna Ghattamaneni,Jyothi Lakshmi
3509,3509,Kanamarayathu,-1943,,,5.9,7,Ramchandra Thakur,Jillo,Lalita Pawar,Balwant Singh
3513,3513,Raja Ki Ayegi Baraat,-2017,103 min,Thriller,3.7,12,Kewal Singh,Rishi Bhutani,Dolly Chawla,Gurleen Chopra
3515,3515,Baat Ban Jaye,-2010,86 min,Action,4.8,8,S.P. Muneshwar,Rajan Verma,Sudesh Berry,Arun Bakshi
3516,3516,Dr. Babasaheb Ambedkar,-2018,97 min,Drama,9.3,7,Rahul Mallick,Kunj Anand,Sanjay Bishnoi,Paras Zutshi
3517,3517,Champion,-2001,180 min,"Action, Biography, Drama",6.5,"13,502",Santosh Sivan,Shah Rukh Khan,Kareena Kapoor,Danny Denzongpa
3518,3518,Kab? Kyoon? Aur Kahan?,-2011,70 min,Animation,6.6,10,Gaurav Jain,,,
3519,3519,Aavanazhi,-1983,,Drama,,,Biplab Roy Chowdhury,Anita Das,Daya Dongre,Shafi Inamdar
3520,3520,Adharvam,-1994,,Drama,,,V.R. Swamy,,,
3523,3523,Ardham,-1993,,Drama,6.5,6,Shyam Ranjankar,Yogesh Chikne,Sadhu Meher,Sachin Shankar
3524,3524,Bhoot Bungla,-1991,,Drama,6.6,8,Bhanuchander,Shashi Dhar,Janardanan,Vallabaneni Janardhan
3525,3525,Dhruvam,-2017,120 min,Fantasy,,,Pushpendra Singh,,,
3527,3527,Ee Thanutha Veluppan Kalathu,-1937,,,,,Haribhai Raghunathji Desai,Master Vithal,Jenabai Pawar,Dulia
3528,3528,Hitler,-1990,,Action,,,K.D. Singh,Sadashiv Amrapurkar,Rakesh Bedi,Sonika Gill
3529,3529,Indraprastham,-1986,128 min,Drama,4.3,38,Sudarshan Nag,Shatrughan Sinha,Rajinikanth,Anita Raj
3530,3530,Iyer the Great,-1962,145 min,"Drama, Musical, Romance",7.5,257,Hrishikesh Mukherjee,Dev Anand,Sadhana,Nasir Hussain
3531,3531,Jagratha,-1974,,Thriller,,,Raghunath Singh,Aruna Irani,Jagdeep,Farida Jalal
3533,3533,Johnnie Walker,-1989,,"Action, Drama, Family",4.8,55,Mehul Kumar,Jeetendra,Raj Babbar,Anita Raj
3538,3538,Kalikkalam,-1935,,,,,Fram Sethna,Patience Cooper,Mohan,
3540,3540,Kauravar,-1995,,Drama,,,Veluprabhakaran,,,
3541,3541,The King,-1941,,Comedy,,,Chimankant Gandhi,Lalit J. Mehta,Sardar Akhtar,Amar
3551,3551,Kottayam Kunjachan,-1936,,,,,Usha,,,
3553,3553,Kuch Khatti Kuch Meethi,-1978,,Action,,,Deepak Bahry,Helen,Jagdeep,Asha Sachdev
3554,3554,Kuttettan,-2021,110 min,Biography,,,Dinkar Rao,Antara Rao,,
3556,3556,Mazhayethum Munpe,-1956,,Drama,,,Shahu Modak,Meenaxi,B.M. Vyas,Praveen Paul
3561,3561,Mrigaya,-2000,109 min,Drama,7.3,645,Mahesh Manjrekar,Tabu,Sachin Khedekar,Mohnish Bahl
3562,3562,Nair Saab,-2020,102 min,Family,7.3,33,Priyanka Singh,Mansinghms,Indu Prasad,Man Singh
3563,3563,No: 1 Sneha Theeram Bangalore North,-1992,,"Action, Drama",6.8,65,K. Raghavendra Rao,Nandamuri Balakrishna,Sobhan Babu,Amrish Puri
3564,3564,No: 20 Madras Mail,-2009,70 min,Documentary,7,12,Nishtha Jain,,,
3565,3565,Oru Abhibhashakante Case Diary,-2013,70 min,"Documentary, Biography, Music",,,Sarmistha Maiti,Rajdeep Paul,Nondon Bagchi,Anjan Dutt
3567,3567,Oru CBI Diary Kurippu,-2012,120 min,"Comedy, Musical",5.4,86,Rajpal Yadav,Asrani,Amit Behl,Lankesh Bhardwaj
3569,3569,Raju Chacha,-2018,127 min,Drama,8.8,5,Abdul Sattar,Sahil Akhtar,Himayat Ali,Aman Jain
3572,3572,Samrajyam,-2020,120 min,Thriller,4.3,204,Tanuj Bhramar,Rajeev Khandelwal,Priyamani,Sanjay Suri
3578,3578,Sangham,-2005,127 min,"Action, Adventure, Comedy",5.4,278,Vinayan,Ajaykumar,Prithviraj Sukumaran,Mallika Kapoor
3579,3579,Sreedharante Onnam Thirumurivu,-2011,,Drama,,,Ravi Poojar,Mohan Juneja,Priyanka,Rajesh
3581,3581,Vatsalyam,-2007,300 min,Action,5.6,"1,807",Surender Reddy,Mahesh Babu,Amrita Rao,Ajay
3586,3586,Daag: The Fire,-2016,105 min,Drama,,,,,,
3589,3589,Haathi Mere Saathi,-1990,165 min,"Crime, Drama",2.9,36,Mukhtar Ahmed,Shatrughan Sinha,Anita Raj,Aditya Pancholi
3590,3590,Censor,-1978,138 min,"Drama, Romance",6,20,Aravind Sen,Shashi Kapoor,Shabana Azmi,Shatrughan Sinha
3597,3597,Hari-Bhari,-2021,,"Comedy, Drama, Romance",,,Hardik Gajjar,Pratik Gandhi,Jackie Shroff,Sharmin Segal
3601,3601,Kasoor,-2020,135 min,Comedy,5.9,7,Vipin k Sethie,Manoj Bakshi,Vipin k Sethie,Avnish Pawar
3602,3602,Vogliamo essere amici?,-2010,155 min,Comedy,6.4,"5,383",Ashwani Dhir,Ajay Devgn,Konkona Sen Sharma,Paresh Rawal
3604,3604,2001: Do Hazaar Ek,-2020,126 min,"Drama, Musical",8.2,"1,763",Shiv Hare,Lydian Nadhaswaram,Sachin Chaudhary,Tamanna Dipak
3607,3607,Ayal Kadha Ezhuthukayanu,-2021,,Drama,,,Vikas Kalpana Dwivedi,Narottam Ben,Singh Bhupesh,Devendra Singh Dev
3610,3610,Kanmadam,-1937,,,,,Sohrab Modi,,,
3612,3612,Kochu Kochu Santhoshangal,-1985,,Drama,,,Mandhar Shetty,Firoz Irani,Kiran Kumar,Shashi Ranjan
3617,3617,Aashiq,-1989,,Drama,,,Rishi Sharma,Sadashiv Amrapurkar,Abhi Bhattacharya,Rameshwari
3618,3618,Bandhan,-1979,,Family,5,6,Sohanlal Kanwar,Pran,Amjad Khan,Vinod Mehra
3621,3621,Dada Sahib,-2021,,"Comedy, Drama, Romance",,,Aanand L. Rai,Akshay Kumar,Dhanush,Sara Ali Khan
3623,3623,Mehndi,-1983,,Horror,,,Amar Nanda,,,
3624,3624,Narasimham,-2016,104 min,Thriller,,,Himmat Vans,Neelam Bhanushali,Ayesha Qureshi,Mayra Awasthi
3625,3625,Punjabi House,-2021,,"Action, Thriller",,,Lakshya Raj Anand,Rakul Preet Singh,John Abraham,Jacqueline Fernandez
3632,3632,Pyaar Diwana Hota Hai,-2013,171 min,"Biography, Crime, Thriller",6.9,138,A.M.R. Ramesh,Kishore Kumar G.,Arjun Sarja,Raai Laxmi
3633,3633,Raaja Paarvai,-1946,,Action,,,M. Navewala,Benjamin,Yasmini,Malka
3634,3634,Rektha Sakshikal Zindabad,-1990,,,3.7,9,Sridevi,,,
3635,3635,Sradha,-1978,,Drama,,,Akashdeep,Tom Alter,Chandrashekhar,Manik Choudhary
3640,3640,Sreekrishnapurathe Nakshathrathilakkam,-2013,,Drama,,,Haris Pal,Anup Jain,Sandeep Vyas,
3643,3643,Summer in Bethlehem,-2012,,Thriller,4.2,9,Krishnan Pv,Joyita Das,Azad Rahul,Rehman Sameer
3645,3645,Sundarakilladi,-1990,,Drama,,,Kanwar Jagdish,Mohan Choti,Deep Dhillon,Kamal Kapoor
3649,3649,Aarilirindhu Aruvathu Varai,-1987,,Drama,5.9,117,Vijay Sadanah,Jeetendra,Jaya Prada,Sridevi
3651,3651,Bharathi,-1968,142 min,"Comedy, Drama",5.3,25,Kundan Kumar,Jeetendra,Babita Kapoor,Mehmood
3652,3652,Kannukkul Nilavu,-1954,139 min,"Drama, Family",,,Mohan Segal,Arun,Usha Kiran,Lalita Kumari
3653,3653,Minsaara Kanavu,-1993,152 min,Drama,3.8,36,Rajkumar Kohli,Vikas Anand,Harbans Darshan M. Arora,Raj Babbar
3656,3656,Teen Devian,-1979,,Drama,,,A. Shamsheer,Farida Jalal,Imtiaz Khan,Rajendranath Malhotra
3658,3658,Thodarum,-1998,160 min,"Comedy, Drama, Romance",4.3,583,Kirti Kumar,Govinda,Raveena Tandon,Harish
3665,3665,Aan Paavam,-1991,,Drama,,,Bijay Giri,Savita Bajaj,Sudhir Dalvi,Nanda
3666,3666,Aniyan Bava Chetan Bava,-1991,,Action,6.5,6,Kranthi Kumar,Nagarjuna Akkineni,J.D. Chakravarthi,Charu Haasan
3667,3667,Aval Appadithaan,-1996,,Romance,7,32,Balu Mahendra,Sudhir Ahuja,Sushma Ahuja,Akshay Anand
3670,3670,Aye Auto,-1979,136 min,"Horror, Mystery, Thriller",6,24,Shyam Ramsay,Tulsi Ramsay,Sachin Pilgaonkar,Rajni Sharma
3671,3671,Gambler,-2007,142 min,Comedy,4.2,36,S. Soni,Krishna Abhishek,Kashmira Shah,Jackie Shroff
3673,3673,Lal Salam,-1990,,Romance,,,Shashi Gajwani,Beena Banerjee,Susheel Gajwani,Daboo Malik
3674,3674,Mahal,-2013,137 min,"Action, Drama, Thriller",6.5,"3,985",Atul Sabharwal,Arjun Kapoor,Sasha Aagha,Prithviraj Sukumaran
3676,3676,Anthahpuram,-1945,,Action,,,Aspi Irani,Savita Devi,Chandra Mohan,
3679,3679,Yehi Hai Zindagi,-1940,154 min,Drama,7.2,30,Mehboob Khan,Surendra,Sardar Akhtar,Lala Yaqoob
3680,3680,Annai Oru Aalayam,-1953,,"Action, Adventure, Drama",4.9,14,Bhagwan Das Varma,Bina Rai,Prem Nath,Purnima
3682,3682,Ilamai Oonjal Aadukirathu,-1967,149 min,"Comedy, Drama",7.4,59,S.S. Balan,S.S. Vasan,Padmini,Pran
3688,3688,Kakkakuyil,-1998,134 min,Action,,,Prasun Banerjee,Aashika,Dolly,Nisha
3691,3691,Life Is Beautiful,-1992,,Thriller,,,Poonam Dasgupta,Ramji Shekher,,
3694,3694,Rahul,-1989,,Drama,,,Anil Kumar,Rakesh Bedi,Arun Govil,Satyendra Kapoor
3695,3695,Ajnabee,-1996,,"Crime, Drama",5.5,10,K. Viswanath,Sadashiv Amrapurkar,Dilip Dhawan,Aruna Irani
3702,3702,Arjun Pandit,-1933,,,,,H.E. Sonie,Alaknanda,Kamlabai Gokhale,Paidi Jairaj
3706,3706,Dr. Pasupathy,-1984,,"Action, Drama",4.6,7,B.R. Ishara,Sudhir Dalvi,Mazhar Khan,Vinod Mehra
3709,3709,In Harihar Nagar,-1933,,,,,Abdul Rashid Kardar,Anwari,Ali Athar,Bachan
3710,3710,Indrajaalam,-1999,,Thriller,,,Ashok Hegde,Janardan,Nevenita,
3715,3715,Jodi No. 1,-1937,,,,,Zubeida,,,
3716,3716,Mukham,-2000,,Drama,,,Bharti,Jankidas,Bharat Kapoor,Ravi Kumar
3717,3717,Paavam Paavam Rajakumaran,-2003,,Thriller,,,,,,
3720,3720,Thalayanamanthram,-1985,,Drama,,,B.K. Adarsh,Marc Zuber,Deepti Naval,Gulshan Grover
3724,3724,Kazhugu,-1954,,"Drama, Family",,,Chaturbhuj Doshi,Bharat Bhushan,Sulochana Latkar,Chandrashekhar
3728,3728,Murattu Kaalai,-1988,149 min,Drama,4.2,16,Mohanji Prasad,Shoma Anand,Vikas Anand,Raj Babbar
3732,3732,Netri Kann,-2002,,Action,,,,,,
3738,3738,Gulabi,-2001,,Drama,,,Shamin Desai,Dodo Bhujwala,Ash Chandler,Kelly Dorji
3740,3740,Nirnnayam,-1998,119 min,Romance,4.8,44,Suresh Krishna,Nagarjuna Akkineni,Mahesh Anand,Babu Mohan
3743,3743,Bawandar,-2018,,Drama,,,Avi Sandhu,,,
3747,3747,Devadoothan,-2018,167 min,Romance,,,Shakti Shankar Jaju,Sidhaarth Jaaju,Mahi Sharma,Ayushi Tiwari
3753,3753,Khal-Naaikaa,-2016,97 min,"Crime, Drama",5.9,355,Rohit Mittal,Adamya,Sunny Banerjee,Ronjini Chakraborty
3754,3754,Kondaveeti Simhasanam,-2010,96 min,Drama,6.4,223,Aamir Bashir,Mohammad Amir Naji,Shahnawaz Bhat,Shamim Basharat
3755,3755,Maanthrikam,-1997,127 min,"Action, Drama, Musical",4.5,976,Sohail Khan,Salman Khan,Sanjay Kapoor,Shilpa Shetty Kundra
3758,3758,My Dear Kuttichaathan,-1999,,Thriller,,,Bhaskar,Rajesh,Salma,Sarla
3762,3762,Pyaar Tune Kya Kiya...,-1978,144 min,Drama,6.5,64,I.V. Sasi,Seema,Bahadur,Thoppil Bhasi
3763,3763,Sakalakala Vallavan,-1987,156 min,"Adventure, Mystery, Thriller",5.7,58,B.R. Chopra,Rajesh Khanna,Ashok Kumar,Smita Patil
3765,3765,Aniyathi Pravu,-2011,,Drama,6.2,8,Ajay Singh,Chitrak Bandyopadhyay,Joy Fernandes,Benjamin Gilani
3766,3766,Bhopal Express,-2020,105 min,"Comedy, Horror",,,Ejaz Ahmed,Ejaz Ahmed,Ejaz Ahmed,Richa Bhatt
3767,3767,Hogi Pyaar Ki Jeet,-2001,,"Action, Crime, Drama",4.1,9,Mohan Sharma,Ajinkya Deo,Nethra Raghuraman,Sayaji Shinde
3768,3768,"Satyam, Shivam, Sundaram",-1986,171 min,"Action, Crime, Drama",6,44,Umesh Mehra,Mithun Chakraborty,Poonam Dhillon,Bindiya Goswami
3769,3769,Yeh Hai Mumbai Meri Jaan,-2017,70 min,"Drama, Romance",6,27,Mohit Goswami,Anuj Jain,Vikrant Verma,Apurva Chowdhary
3770,3770,Zulmi,-1983,150 min,Drama,7.2,571,Mohan Kumar,Rajesh Khanna,Shabana Azmi,Sujit Kumar
3771,3771,Hello Brother,-1951,193 min,"Drama, Musical, Romance",7.9,"3,813",Raj Kapoor,Raj Kapoor,Nargis,Prithviraj Kapoor
3777,3777,The Mystic Masseur,-1990,149 min,Drama,5.9,150,Mahesh Bhatt,Anil Kapoor,Meenakshi Sheshadri,Govinda
3778,3778,Nadodikkattu,-1984,150 min,"Action, Drama, Romance",6.2,46,Shakti Samanta,Rajesh Khanna,Jaya Prada,Rakesh Roshan
3784,3784,Nagarangalil Chennu Raparkam,-1942,,,,,Rafiq Rizvi,Maya Banerjee,Danve,Kailash
3789,3789,Pappan Priyappetta Pappan,-1963,106 min,Adventure,,,Tara Harish,Dara Singh,Chandrashekhar,Master Bhagwan
3792,3792,Priyam,-1985,,"Drama, Family",4.9,76,Sohanlal Kanwar,Rajesh Khanna,Meenakshi Sheshadri,Rajan Sippy
