Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
2557,Kaho Naa... Pyaar Hai,-2010,118 min,"Comedy, Drama, Romance",5.2,"4,033",Danish Aslam,Deepika Padukone,Shahana Goswami,Sharmila Tagore
2558,Koduku Diddina Kapuram,-2011,101 min,"Comedy, Drama, Sport",5.7,"2,237",Robert Lieberman,Vinay Virmani,Camilla Belle,Russell Peters
2560,Kranti,-2015,82 min,"Documentary, Crime, History",6.3,33,Sridhar Rangayan,Vivek Anand,Manohar Elavarthi,Anand Grover
2564,Love Story,-2004,122 min,"Comedy, Drama, Musical",6.2,"20,125",Gurinder Chadha,Martin Henderson,Aishwarya Rai Bachchan,Nadira Babbar
2575,Purab Aur Pachhim,-2018,139 min,"Action, Comedy, Drama",3.9,554,Neeraj Pathak,Sunny Deol,Preity Zinta,Arshad Warsi
2576,Ratha Kanneer,-2015,156 min,"Action, Drama, Sport",6.5,"12,018",Karan Malhotra,Akshay Kumar,Sidharth Malhotra,Jackie Shroff
2578,Satya Harishchandra,-2001,114 min,Drama,7.6,17,Jyoti Sarup,K.K. Raina,Kuber Sarup,Virendra Razdan
2579,Server Sundaram,-2011,116 min,Drama,7.3,456,Sanjivan Lal,Apoorva Arora,Tanvi Azmi,Delzad Hiwale
2580,Shor,-2017,89 min,"Adventure, Drama, Family",7.2,6,Pankaj Kumar,Shabana Afreen,Dharmendra Ahirwar,Pooja Bharti
2583,Aanaval Mothiram,-2016,114 min,"Crime, Thriller",6.7,"2,346",Vivek Agnihotri,Aanchal Dwivedi,Mahie Gill,Pallavi Joshi
2584,Adikkurippu,-2007,93 min,Comedy,2.6,356,Rahul Rawail,Mona Ambegaonkar,Jitender Bhargava,Birbal
2585,America America,-1971,138 min,"Musical, Mystery, Drama",7,244,Hrishikesh Mukherjee,Navin Nischol,Om Prakash,Archana
2589,Mounam Sammadham,-2016,112 min,"Biography, Drama, Sport",7.6,"1,393",Soumendra Padhi,Manoj Bajpayee,Mayur Mahendra Patole,Gajraj Rao
2590,Mullum Malarum,-1966,145 min,"Comedy, Drama, Romance",7.4,78,Manmohan Desai,Shammi Kapoor,Sadhana,Laxmi Chhaya
2591,Uthiri Pookkal,-2000,175 min,"Action, Drama",5.4,633,Rama Rao Tatineni,Anil Kapoor,Rekha,Raveena Tandon
2593,Veedu,-2020,94 min,"Drama, Horror, Mystery",6.6,"10,143",Anvita Dutt,Tripti Dimri,Avinash Tiwary,Rahul Bose
2594,Yaathra,-2018,95 min,Drama,6.8,323,Rima Das,Pakija Begam,Arnali Das,Manabendra Das
2597,Akashadoothu,-2014,119 min,Comedy,7.8,25,Jagat Joon,Md. Faiz Alam,Amaresh Banerjee,Anubhav Dixit
2605,Balika Badhu,-1976,124 min,"Action, Crime, Thriller",6.9,75,Vijay Anand,Dev Anand,Parveen Babi,Rakesh Roshan
2606,Bharatham,-2005,137 min,"Action, Drama",3.6,49,Irfan Khan,Saayli Buva,Natalya Gudkova,Iqbal Khan
2607,Chenkol,-2013,138 min,"Action, Crime, Drama",5,"3,787",Tigmanshu Dhulia,Saif Ali Khan,Sonakshi Sinha,Vidyut Jammwal
2612,Dadar Kirti,-2012,126 min,Comedy,6,982,Jagdish Rajpurohit,Kavin Dave,Sharat Saxena,Sanjay Mishra
2613,Dasharatham,-2010,124 min,"Drama, Family, Thriller",6.1,616,Priyadarshan,Atul Kulkarni,Rituparna Sengupta,Darsheel Safary
2614,Dhanam,-2015,130 min,Comedy,4.8,41,Irshad Khan,Rajpal Yadav,Omkar Das Manikpuri,Subrat Dutta
2619,His Highness Abdullah,-2020,98 min,"Drama, War",6.8,82,Jugal Raja,Abhijeet Singh,Arindita Kalita,Gaurav Gupta
2621,Kamaladalam,-2005,170 min,"Comedy, Crime, Drama",6.2,"6,550",Shaad Ali,Abhishek Bachchan,Rani Mukerji,Amitabh Bachchan
2632,Kireedam,-2005,78 min,"Comedy, Drama",6.1,16,Karan Kandhari,Neha Dubey,Zafar Karachiwala,Rajpal Yadav
2634,Lal Patthar,-2019,137 min,"Drama, Mystery, Thriller",5.4,890,Naman Nitin Mukesh,Neil Nitin Mukesh,Adah Sharma,Gul Panag
2635,Mutharamkunnu P.O.,-2008,127 min,"Comedy, Drama, Thriller",5.4,"1,037",Sachin Yardi,Tusshar Kapoor,Anupam Kher,Rajpal Yadav
2636,Sadayam,-2005,95 min,"Drama, Horror, Mystery",4.1,66,Marion Rodrigues,Isaiah,Malavikka,Kanksha
2637,Shaheed Uddham Singh: Alais Ram Mohammad Singh Azad,-1956,146 min,"Action, Crime, Musical",7.3,647,Raj Khosla,Dev Anand,Shakila,Johnny Walker
2639,Sriman Prithviraj,-1967,123 min,"Action, Crime, Drama",5.8,17,Mohammed Hussain,Feroz Khan,Mumtaz,Helen
2643,Thaniyavartanam,-2019,95 min,"Drama, Musical, Thriller",3.4,175,Kaustav Narayan Niyogi,Akshay Anand,Richa Chadha,Gulshan Devaiah
2644,Devdas,-2013,120 min,Drama,4.5,6,Dinesh P. Bhonsle,Hemant Gopal,Rituparna Sengupta,Akash Sharma
2646,Anji,-2003,128 min,"Action, Drama, Mystery",5.7,480,Sudhir Mishra,Anil Kapoor,Rani Mukerji,Manisha Koirala
2647,Annayya,-2015,131 min,Drama,4.2,862,Madhur Bhandarkar,Akanksha Puri,Avani Modi,Kyra Dutt
2648,Bariwali,-2000,176 min,"Action, Drama, Romance",6.8,"2,236",Rajkumar Santoshi,Anil Kapoor,Madhuri Dixit,Namrata Shirodkar
2649,Devi Putrudu,-2017,126 min,Comedy,5.6,36,Janak Toprani,Priyanka Arya,Charu Asopa,Yash Chaturvedi
2658,Haseena Maan Jayegi,-2007,90 min,"Drama, Mystery, Thriller",4.2,141,Pankaj Advani,Rahul Dev,Audrie Woodhouse,Gulshan Grover
2667,Thammudu,-1986,134 min,"Drama, Romance",6.5,13,Rajendra Prasad V.B.,Nagarjuna Akkineni,Kushboo,Dubbing Janaki
2669,Water,-1991,150 min,"Action, Thriller",7,212,R.K. Selvamani,Mansoor Ali Khan,Sarath Kumar,Ramya Krishnan
2672,Sabapathy,-2020,77 min,"Animation, Action, Comedy",7.7,11,Atish Tripathi,Namit Das,Trisha Kale,Suresh Menon
2673,Sardar,-1986,150 min,Action,7,13,Sameer Malkan,Suneil Anand,Vijayata Pandit,Kevin Mukherji
2675,Vanity Fair,-1971,161 min,"Action, Comedy, Musical",6.8,260,Nasir Hussain,Asha Parekh,Jeetendra,Aruna Irani
2677,Naseem,-2009,110 min,"Drama, Family",7.2,42,Kishan Shrikanth,Kishan Shrikanth,Jayashree Basavaraj,Jackie Shroff
2679,Salim Langde Pe Mat Ro,-2019,119 min,"Drama, Fantasy, Sci-Fi",5.7,"2,589",Arati Kadav,Vikrant Massey,Shweta Tripathi,Nandu Madhav
2684,Alai Payuthey,-2007,137 min,"Action, Crime, Thriller",3.4,"1,859",Anubhav Sinha,Ajay Devgn,Sunil Shetty,Zayed Khan
2686,Haatim Tai,-2009,154 min,"Action, Adventure, Comedy",4.1,"8,102",Nikkhil Advani,Akshay Kumar,Deepika Padukone,Chia-Hui Liu
2687,Hera Pheri,-2015,83 min,Documentary,7.9,31,Pankaj Johar,Cecilia,Pankaj Johar,Rishi Kant
2688,Kandukondain Kandukondain,-2012,164 min,Documentary,7.8,162,Shivendra Singh Dungarpur,U.R. Ananthamurthy,G. Ananthappa,Beena Antony
2689,Dhanyee Meye,-2001,165 min,Drama,3.5,122,Dev Anand,Dev Anand,Hema Malini,Shammi Kapoor
2691,Asli-Naqli,-1996,151 min,"Drama, Romance",5.5,"2,676",Mahesh Bhatt,Naseeruddin Shah,Shah Rukh Khan,Pooja Bhatt
2692,Chowringhee,-2005,140 min,"Drama, Romance, Thriller",3.9,74,Surya Prakash,Jayprakkash Shaw,Aryan Vaid,Manisha Koirala
2696,Hadh Kar Di Aapne,-1989,155 min,"Action, Comedy, Drama",6.8,"1,489",Pankaj Parashar,Sridevi,Sunny Deol,Rajinikanth
2697,Inspector Balram,-2003,117 min,Action,5.8,17,Gautam Verma,Rajat Bedi,Mithun Chakraborty,Dinesh Hingoo
2701,Jhoothi,-2012,120 min,"Comedy, Crime",6.1,474,Hriday Shetty,Naseeruddin Shah,Kay Kay Menon,Atul Kulkarni
2704,Khubsoorat,-1994,155 min,"Action, Comedy, Crime",4,603,Saawan Kumar Tak,Sridevi,Salman Khan,Anupam Kher
2705,Kissi Se Na Kehna,-1977,136 min,Drama,7.7,26,Shantaram Rajaram Vankudre,Ranjana,Siddharth,Yashwant Dutt
2707,Satyakam,-2012,131 min,"Comedy, Romance",4.1,393,Samir Karnik,Tusshar Kapoor,Kulraj Randhawa,Anupam Kher
2708,Sirf Tum,-1985,137 min,Action,4.5,8,S. Waris Ali,Tina Ambani,Master Bunty,Mithun Chakraborty
2709,Accident,-2016,134 min,Animation,8.6,656,Harry Baweja,Harman Baweja,Pawan Kalra,Om Puri
2710,Minchina Oata,-2014,119 min,"Drama, Thriller",5.9,38,Manish Harishankar,Soha Ali Khan,Zakir Hussain,Seema Biswas
2714,Nodi Swamy Navirodu Hige,-1977,161 min,"Action, Comedy, Drama",5.8,213,Manmohan Desai,Dharmendra,Hema Malini,Randhir Kapoor
2717,Ondu Muthina Kathe,-1997,155 min,"Comedy, Drama, Family",7.4,"12,575",Kamal Haasan,Kamal Haasan,Amrish Puri,Om Puri
2723,Aapathbandavudu,-2019,49 min,"Drama, Romance",7.9,11,Ayush Upadhyay,Ayush Upadhyay,Mansi Singh,Megha Jha
2726,Abhilasha,-2004,92 min,Comedy,4.7,24,Manu Rewal,Konkona Sen Sharma,Zafar Karachiwala,Gaurav Kapoor
2728,Adavi Donga,-2007,118 min,"Comedy, Drama, Family",5.6,"1,214",Karanjeet Saluja,Zain Khan,Rahul Bose,Kapil Dev
2730,Akasmika,-2007,153 min,"Drama, Family, Sport",8.2,"75,790",Shimit Amin,Shah Rukh Khan,Vidya Malvade,Sagarika Ghatge
2734,Alluda Majaaka!,-1977,138 min,"Action, Comedy, Crime",5.6,27,Ashok Roy,Shashi Kapoor,Rekha,Pran
2737,Athaku Yamudu Ammayiki Mogudu,-1981,140 min,Action,6.8,141,Rabindra Dharmaraj,Savita Bajaj,Arun Bakshi,Suresh Bhagwat
2739,Bavagaru Bagunnara?,-2012,120 min,Action,4.2,28,Dharam Prakash,Shakur Sir,Abishek Anand,Zakir Hussain
2742,Big Boss,-2012,152 min,"Action, Drama, Thriller",6.8,"3,089",Prakash Jha,Arjun Rampal,Abhay Deol,Manoj Bajpayee
2744,Chal Mere Bhai,-1978,130 min,"Action, Mystery, Thriller",6.4,40,Basu Chatterjee,Rajesh Khanna,Neetu Singh,Vinod Mehra
2746,Challenge,-2014,111 min,Comedy,3.8,101,Prakash Saini,Deepak Dobriyal,Taran Bajaj,Keeya Khanna
2748,Chantabbai,-2009,138 min,"Action, Comedy, Crime",4.6,292,Rajeev Kumar,Asrani,Asif Basra,Kaluram Dhobale
2751,Choodalani Vundi,-2015,127 min,Comedy,4.9,45,Manoj Sharma,Pawan Kumar Sharma,Vrajesh Hirjee,Brijendra Kala
2754,Gang Leader,-2000,136 min,"Comedy, Romance",4.7,"3,128",David Dhawan,Sanjay Dutt,Salman Khan,Karisma Kapoor
2755,Gharana Mogudu,-2012,115 min,"Comedy, Drama",6.1,47,Pritish Chakraborty,Sonam Arora,Sagar Bhangade,Mukesh S. Bhatt
2756,Hitler,-1977,128 min,"Comedy, Musical, Romance",7,66,Asrani,Asrani,Bindiya Goswami,Satyendra Kapoor
2757,Iddaru Mitrulu,-2011,60 min,"Comedy, Drama",6.1,346,Rajiv Mehra,Deven Bhojani,Makrand Deshpande,Vinay Jain
2762,Khaidi,-2003,150 min,Documentary,8.6,336,Satyajit Bhatkal,Ashutosh Gowariker,Aamir Khan,Gracy Singh
2767,Khaidi No. 786,-2016,130 min,Drama,6.5,676,Jayant Gilatar,Richa Chadha,Shabana Azmi,Arya Babbar
2771,Kodama Simham,-2012,95 min,Comedy,5.9,185,Vickrant Mahajan,Vickrant Mahajan,Kainaz Motivala,Prem Chopra
2772,Kondaveeti Donga,-2011,155 min,"Comedy, Drama",6.8,"3,081",Shashant Shah,Vinay Pathak,Lara Dutta,Yana Gupta
2774,Kondaveeti Raja,-2002,140 min,"Action, Comedy, Romance",4.4,522,Aziz Sejawal,Govinda,Kader Khan,Rani Mukerji
2779,Lankeshwarudu,-1977,150 min,"Action, Thriller",6,39,Bhappi Sonie,Rajesh Khanna,Parveen Babi,Rakesh Roshan
2781,Manchi Donga,-2003,167 min,"Drama, Romance",6.6,"14,779",Aziz Mirza,Shah Rukh Khan,Rani Mukerji,Jas Arora
2782,Master,-1976,100 min,"Romance, Thriller",5.7,54,Sunder Dar,Simi Garewal,Bhisham Kohli,Nazneen
2785,Mutamestri,-1958,173 min,"Comedy, Musical, Romance",8,"1,514",Satyen Bose,Ashok Kumar,Madhubala,Anoop Kumar
2790,Pasivadi Pranam,-2020,111 min,"Comedy, Drama",7,"5,866",Apurva Dhar Badgaiyann,Jitendra Kumar,Ritika Badiani,Bhuvan Arora
2792,Raja Vikramarka,-1992,171 min,"Comedy, Drama, Fantasy",6.6,"5,846",Rajiv Mehra,Naseeruddin Shah,Shah Rukh Khan,Urmila Matondkar
2800,Rowdy Alludu,-2003,108 min,Drama,7,"2,108",Sudhir Mishra,Kareena Kapoor,Rahul Bose,Rinke Khanna
2802,Sneham Kosam,-1986,136 min,"Comedy, Drama, Romance",7.5,"1,580",Basu Chatterjee,Anil Kapoor,Amrita Singh,Om Prakash
2804,Subhalekha,-2008,105 min,"Action, Crime, Thriller",4,529,Kabeer Kaushik,Bobby Deol,Priyanka Chopra Jonas,Irrfan Khan
2808,Swayam Krushi,-2000,140 min,"Action, Comedy, Drama",4.3,519,Padam Kumar,Jana Sue Memel,Sunny Deol,Prasant Samadhar
2810,The Train,-2019,147 min,"Action, Adventure, Thriller",5.5,521,Thiru,Mehreen Pirzada,Nassar,Zareen Khan
2813,Veta,-2010,122 min,"Comedy, Drama, Music",4.7,"2,805",Ken Ghosh,Shahid Kapoor,Genelia D'Souza,Mohnish Bahl
2817,Vijetha,-1959,149 min,Drama,6.8,13,Lekhraj Bhakri,Balraj Sahni,Manoj Kumar,Meena Kumari
2819,Yamudiki Mogudu,-1965,154 min,"Crime, Drama, Mystery",6.4,24,Dulal Guha,Ashok Kumar,Dharmendra,Nirupa Roy
2820,Agar Tum Na Hote,-2005,116 min,"Drama, Thriller",6.8,52,Sharique Minhaj,Mukesh Ahuja,Ishrat Ali,Aliza
2822,Amanush,-2006,169 min,Romance,6.7,35,Mustafa Engineer,Somesh Agarwal,Shahib Chopra,Kannu Gill
2825,Bazaar,-1967,150 min,"Adventure, Comedy, Drama",5,20,T.R. Sundaram,Dara Singh,Anwar Hussain,Master Bhagwan
2826,Chori Mera Kaam,-2005,120 min,Romance,4.7,54,Shahab Shamsi,Samir Aftab,Talat Aziz,Tamannaah Bhatia
2829,Diksha,-1969,137 min,Drama,4.8,16,Atma Ram,Sanjeev Kumar,Padmini,Jeevan
2832,Harikrishnans,-1999,129 min,Horror,4.6,9,S.R. Pratap,Aparna,Rakesh Bedi,Sudhir Dalvi
2836,Hu Tu Tu,-1967,166 min,Drama,6.7,43,Ismail Memon,Meena Kumari,Dharmendra,Mehmood
2846,Kaliyoonjal,-1989,186 min,"Drama, Musical, Romance",6.8,"1,657",Yash Chopra,Sridevi,Rishi Kapoor,Vinod Khanna
2849,Khiladiyon Ka Khiladi,-2001,150 min,"Crime, Drama",7.6,"2,486",Madhur Bhandarkar,Tabu,Atul Kulkarni,Rajpal Yadav
2853,Kora Kagaz,-1948,207 min,Drama,6.9,39,S.S. Vasan,Rajkumari,M.K. Radha,Ranjan
2854,New Delhi,-1993,152 min,"Comedy, Fantasy, Romance",4,676,Debaloy Dey,Maya Alagh,Tinnu Anand,Mohnish Bahl
2856,Nirakkoottu,-2007,136 min,"Action, Adventure, Drama",4.3,26,Shiva Shakti Datta,Abbas,Abhinayasri,Sharat Babu
2862,Om Dar-B-Dar,-1935,136 min,Adventure,4.1,11,Shantaram Rajaram Vankudre,Nalini Tarkhad,Sureshbabu Mane,Rajani
2865,Oral Mathram,-1984,109 min,Drama,8.3,39,Jayant Prabhakar,Usha Sharma,Jagat Singh Jakhar,Raju Maan
2867,Oru Maravathoor Kanavu,-2002,136 min,Romance,6.9,70,P.A. Arun Prasad,Sudeep,Sonia Agarwal,Srinath
2869,Papa Kahte Hain,-1957,135 min,"Action, Adventure, History",7.1,20,Kedar Kapoor,Prem Nath,Bina Rai,Sheikh Mukhtar
2870,Qurbani,-1980,147 min,Drama,8.1,60,Chitraarth,Raj Babbar,Rama Vij,Kulbhushan Kharbanda
2880,Saajan Chale Sasural,-1961,136 min,"Drama, Romance",6.7,24,Krishan Chopra,Shashi Kapoor,Nanda,Manmohan Krishna
2884,Saraswathi Sabatham,-1955,118 min,"Action, Crime, Drama",5.6,11,N.K. Ziree,Shyama,Kishore Kumar,Agha
2888,Sargam,-1975,156 min,Drama,8,44,Shyam Benegal,Lalu Ram,Madan Lal,Babu Das
2890,Soorya Manasam,-1976,159 min,"Action, Drama, Romance",6.5,176,Ramanand Sagar,Dharmendra,Hema Malini,Ajit
2891,Sukrutham,-2004,140 min,"Action, Crime, Thriller",5.3,336,Tigmanshu Dhulia,Jimmy Sheirgill,Uday Chopra,Irrfan Khan
2894,Thillana Mohanambal,-1974,100 min,"Drama, Family",7.1,58,Shakti Samanta,Sharmila Tagore,Sanjeev Kumar,Yogeeta Bali
2896,Thiruvilayadal,-2015,102 min,Thriller,4.5,159,Manish Srivastav,Naseeruddin Shah,Nishant Lal,Disha Arora
2900,Bhakta Prahlada,-2010,103 min,"Action, Crime, Drama",4.9,87,Jag Mundhra,Anuj Saxena,Udita Goswami,Tarina Patel
2903,Gumnaam,-2013,121 min,"Comedy, Drama",5.4,"4,981",David Dhawan,Ali Zafar,Siddharth,Divyendu Sharma
2904,Manchali,-1981,145 min,"Comedy, Family, Romance",8,"2,328",Sai Paranjape,Farooq Shaikh,Deepti Naval,Saeed Jaffrey
2908,Aaj Ka Goonda Raaj,-1983,130 min,Comedy,5.9,7,V. Ravindra,Smita Patil,Raj Kiran,Reema Lagoo
2918,Aap Mujhe Achche Lagne Lage,-2011,150 min,"Action, Adventure, Comedy",1.7,624,Ajay Chandhok,Sanjay Dutt,Ameesha Patel,Anupam Kher
2921,Akkada Ammayi Ikkada Abbayi,-2017,123 min,Drama,6.8,15,Raghubeer Singh,Muntazir Ahmad,Richa Dixit,Vivek Jha
2922,Anaganaga Oka Roju,-1994,154 min,"Action, Crime, Drama",3.9,25,Sadaqat Hussein,Jeetendra,Jackie Shroff,Jaya Prada
2923,Antham,-2014,88 min,Drama,6.5,299,Bikas Ranjan Mishra,Sanjay Suri,Tannishtha Chatterjee,Riddhi Sen
2925,Anveshana,-2018,85 min,Drama,6.4,82,Sagar Sarhadi,Sanjeev Giriwer,Nawazuddin Siddiqui,Amruta Subhash
2929,Badal,-2007,140 min,"Comedy, Drama, Romance",6.8,"4,997",R. Balki,Amitabh Bachchan,Tabu,Paresh Rawal
2933,Badri,-2017,133 min,"Comedy, Drama, Family",5.7,"2,229",Raja Menon,Saif Ali Khan,Padmapriya,Svar Kamble
2934,Dulhan Hum Le Jayenge,-2015,106 min,Thriller,5.8,22,Rohit Kaushik,Divya Dutta,Manisha Koirala,Jackie Shroff
2938,Fiza,-2005,136 min,Thriller,3.8,140,Saurabh Shukla,Bipasha Basu,Dino Morea,Preeti Jhangiani
2940,Gokulamlo Seetha,-1981,140 min,"Drama, Horror, Romance",6.1,53,Raj Tilak,Sanjeev Kumar,Rekha,Vinod Mehra
2942,Kaamchor,-1992,102 min,Drama,7.5,86,Girish Karnad,Girish Karnad,Sonali Kulkarni,Prashant Rao
2945,Kabhi Khushi Kabhie Gham...,-1965,140 min,"Drama, Romance",7.7,475,Ramu Kariat,Sathyan,Sheela,Madhu
2947,Khudgarz,-2013,141 min,"Action, Adventure, Comedy",6,"50,307",Rohit Shetty,Deepika Padukone,Shah Rukh Khan,Sathyaraj
2951,Mission Kashmir,-1970,135 min,Drama,6.2,27,B.R. Ishara,Anil Dhawan,Shatrughan Sinha,Rehana Sultan
2954,Na Tum Jaano Na Hum,-2005,102 min,Thriller,3.1,45,Partho Ghosh,Jatin Grewal,Kiran Kumar,Navnit Ravi Rana
2955,Party,-1981,141 min,"Action, Drama, Crime",7.6,81,S.A. Chandrashekhar,Chiranjeevi,Madhavi,Lakshmi
2959,Ponthan Mada,-1977,146 min,"Action, Crime, Romance",6.8,74,Joy Mukherjee,Rajesh Khanna,Zeenat Aman,Asrani
2963,Prema Katha,-2020,136 min,"Comedy, Drama",6.8,"15,830",Hansal Mehta,Rajkummar Rao,Nushrat Bharucha,Mohd. Zeeshan Ayyub
2964,Shiva,-1960,112 min,"Musical, Romance",7.4,201,Manmohan Desai,Raj Kapoor,Nutan,Pran
2968,Suswagatham,-2020,120 min,"Biography, Drama",5.1,"25,070",Meghna Gulzar,Deepika Padukone,Vikrant Massey,Madhurjeet Sarghi
2969,Swarnakamalam,-2019,90 min,Drama,6.3,954,Sameer Joshi,Siddharth Menon,Vinay Pathak,Ayesha Raza
2976,Tholi Prema,-1952,170 min,"Drama, History",8.3,39,Bhalji Pendharkar,Parshwanath Yeshwant Altekar,Chandrakant,Gajanan Jagirdar
2979,Yaadein...,-1961,144 min,"Drama, Romance",7.1,42,Hrishikesh Mukherjee,Sunil Dutt,Asha Parekh,Nirupa Roy
2984,Aparan,-2019,143 min,"Comedy, Drama",8.3,"38,581",Nitesh Tiwari,Sushant Singh Rajput,Shraddha Kapoor,Varun Sharma
2987,Arappatta Kettiya Graamathil,-2007,97 min,"Horror, Thriller",4.6,94,Dilip Sood,Jimmy Sheirgill,Kim Sharma,Farid Amiri
2997,Innale,-2012,88 min,"Animation, Adventure, Fantasy",5.7,145,Rajiv Chilaka,Jigna Bhardwaj,Chutki,Kaustav Ghosh
2998,Njan Gandharvan,-2013,130 min,Animation,6.2,142,Rajiv Chilaka,Rupa Bhimani,Vivaan Bhimani,Parignya Pandya Shah
2999,Kariyila Kattu Pole,-2016,97 min,Animation,5.5,117,Rosauro Adorable,Jigna Bhardwaj,Rupa Bhimani,Sonal Kaushal
3001,Koodevide?,-2013,65 min,"Animation, Adventure, Fantasy",6.5,22,Rajiv Chilaka,Jigna Bhardwaj,Julie Tejwani,Rajesh Kava
3002,Moonnam Pakkam,-2019,97 min,"Animation, Action, Adventure",5.2,119,Rajiv Chilaka,Binayak Das,Urvi Ashar,Asif Ali Beig
3004,Namukku Parkkan Munthiri Thoppukal,-1998,103 min,"Adventure, Comedy, Family",5.7,155,Jijo Punnoose,Urmila Matondkar,Dalip Tahil,Satish Kaushik
3006,Thinkalazhcha Nalla Divasam,-1996,141 min,Drama,3.7,11,Kalpataru,Asrani,Neelima Azim,Beena Banerjee
3008,Thoovanathumbikal,-1961,140 min,"Comedy, Drama, Romance",5.5,24,S.A. Akbar,Ameeta,Mehmood,Johnny Walker
3012,Aha Naa Pellanta,-1996,151 min,"Comedy, Romance, Thriller",4.7,239,Vimal Kumar,Govinda,Shilpa Shetty Kundra,Aruna Irani
3013,Annamayya,-1959,155 min,Drama,6.6,35,L.V. Prasad,Balraj Sahni,Shyama,Rehman
3015,Asoka,-1971,137 min,"Drama, Family",6.1,67,K.B. Tilak,Rajesh Khanna,Sharmila Tagore,Nirupa Roy
3021,Hum To Mohabbat Karega,-1976,123 min,"Comedy, Romance",8.3,"3,868",Basu Chatterjee,Ashok Kumar,Vidya Sinha,Amol Palekar
3024,Jayammu Nischayammu Raa!,-1967,175 min,"Drama, Romance",6.7,39,Alo Sarkar,Vyjayanthimala,Uttam Kumar,Rajendranath Malhotra
3029,Sri Manjunatha,-2001,127 min,"Drama, Musical, Romance",4.6,86,Aziz Sejawal,Sanjay Kapoor,Mamta Kulkarni,Manisha Koirala
3030,Maya Bazaar,-2016,94 min,"Adventure, Drama, Family",8.4,79,Pratik Mittal,Akshat Jain,Sanket Chauhan,Anshu Khatri
3031,Mayuri,-2019,127 min,Drama,5.3,30,Shekhar Sirrinn,Natalia Janoszek,Ashutosh Rana,Makrand Deshpande
3032,Mrugaraaju,-2005,90 min,"Comedy, Drama, Romance",5.6,524,Harmage Singh Kalirai,Chris Bisson,Saeed Jaffrey,Sally Bankes
3033,Paromitar Ek Din,-2018,112 min,"Comedy, Drama, Family",6.4,12,Radheshyam Pipalwa,Chetan Sharma,Mayur More,Abhimanyu Singh
3035,Sirivennela,-2016,110 min,Drama,7.2,15,Mehran Amrohi,Svar Kamble,Ayush Pathak,Vinay Pathak
3040,Swathi Kiranam,-2014,160 min,"Drama, History, War",6.7,879,Mrityunjay Devvrat,Farooq Shaikh,Victor Banerjee,Pawan Malhotra
3041,Thodasa Roomani Ho Jaayen,-2011,135 min,"Comedy, Drama, Family",7.5,"7,296",Vikas Bahl,Nitesh Tiwari,Irfan Khan,Sanath Menon
3045,Yeshwant,-1998,175 min,"Action, Adventure, Drama",6.6,"1,430",Rajkumar Santoshi,Om Puri,Naseeruddin Shah,Danny Denzongpa
3046,Ayirathil Oruvan,-1962,151 min,"Comedy, Crime, Romance",7.1,201,Shakti Samanta,Shammi Kapoor,Shakila,Helen
3047,Chitram Bhalare Vichitram,-2015,116 min,Romance,6.8,62,Sharique Minhaj,Parveen Kaur,Faisal Khan,Shahbaaz Khan
3048,Ezhupunna Tharakan,-2006,155 min,Drama,4.6,189,Kalpana Lajmi,Sushmita Sen,Mithun Chakraborty,Anuj Sawhney
3055,Har Dil Jo Pyar Karega...,-2006,150 min,"Action, Crime, Drama",4,51,Kanmani,Sumanth,Charmy Kaur,Rahul Dev
3058,Joru Ka Ghulam,-2009,115 min,"Comedy, Drama",6,191,Ranjit Kapoor,Rishi Kapoor,Priyanshu Chatterjee,Kulraj Randhawa
3059,Karnan,-2020,80 min,"Drama, War",7.8,"4,063",Devanshu Singh,Satyanshu Singh,Vinay Pathak,Tillotama Shome
3061,Kya Kehna,-2016,135 min,Drama,6.8,5,Priyanka,Gouri Ash,Rakesh Bedi,Neha Pal Chowdhury
3062,Refugee,-2019,90 min,Drama,6.5,941,Safdar Rahman,Sunny Pawar,Mala Mukherjee,Surojit
3071,Tera Jadoo Chal Gayaa,-1976,105 min,"Drama, Romance",7.5,618,Basu Chatterjee,Amol Palekar,Zarina Wahab,Vijayendra Ghatge
3072,Veerapandiya Kattabomman,-2011,120 min,"Drama, Mystery, Thriller",3.9,134,Suneet Arora,Ravi Kishan,Rahul Singh,Sanjay Swaraj
3078,Indrudu Chandrudu,-2012,105 min,"Action, Drama, War",7.3,"1,558",Bedabrata Pain,Manoj Bajpayee,Barry John,Delzad Hiwale
3080,Insaaf: The Final Justice,-2005,160 min,"Crime, Drama, Mystery",4.8,"1,906",Vivek Agnihotri,Anil Kapoor,Sunil Shetty,Arshad Warsi
3081,Pehchaan,-2020,114 min,Drama,5.8,"4,826",Anurag Kashyap,Saiyami Kher,Roshan Mathew,Amruta Subhash
3084,Pushpaka Vimana,-2000,85 min,Family,7.4,7,Virendra Saini,Puru Chibber,Pankaj Jha,Parikshit Sahni
3087,Tarazu,-2019,100 min,"Comedy, Drama",6.5,"4,293",Sachin Yardi,Abhay Deol,Mithila Palkar,Vijay Raaz
3089,April 1 Vidudala,-1993,137 min,"Action, Adventure, Drama",6.9,53,Pavan Kaul,Aditya Pancholi,Pooja Bhatt,Aruna Irani
3090,Golanthara Vartha,-2015,107 min,Comedy,4.7,22,Rajiv S. Ruia,Asrani,Kurush Deboo,Manoj Joshi
